"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages","keywords"
408647,"Teen Titans: The Judas Contract",7.375,632,"Released","2017-03-31",0,84,"False","/lanjolLsav0NxKPZDpPTmoZPYSv.jpg",0,"","tt6315800","en","Teen Titans: The Judas Contract","Tara Markov is a girl who has power over earth and stone; she is also more than she seems. Is the newest Teen Titan an ally or a threat? And what are the mercenary Deathstroke's plans for the Titans?",20.637,"/4MumpGZmbTvHFzxyJ9MtSpqD4FH.jpg","","Science Fiction, Animation, Action","DC Entertainment, DC Comics, Warner Bros. Animation","United States of America","English","superhero, cartoon, based on comic, superhero team, dc animated movie universe"
79707,"Children Who Chase Lost Voices",7.23,631,"Released","2011-05-07",0,116,"False","/r3ibKnJ3qZvcm42OleT0HlcRDUk.jpg",0,"","tt1839494","ja","星を追う子ども","The film centers on Asuna, a young girl who spends her solitary days listening to the mysterious music emanating from the crystal radio she received from her late father as a memento. One day while walking home she is attacked by a fearsome monster and saved mysterious boy named Shun. However, Shun disappears and Asuna embarks on a journey of adventure to the land of Agartha with her teacher Mr. Morisaki to meet a Shun again. Through her journey she comes to know the cruelty and beauty of the world, as well as loss.",19.895,"/lH9VeRriF8tGakDteReYy71iVGK.jpg","A journey to say goodbye.","Animation, Adventure, Drama, Fantasy, Romance","CoMix Wave Films, Media Factory","Japan","Japanese","life and death, supernatural, rescue mission, female protagonist, spirit, adult animation, anime"
570131,"Love at Second Sight",7.048,631,"Released","2019-01-18",0,117,"False","/fvLkIliuDY6Nr5OIySY9q1cET0Z.jpg",7950000,"","tt8265928","fr","Mon Inconnue","A man tries to make his wife fall in love with him again, after waking up in an alternate reality where she never knew him.",10.156,"/ii1CaDjWS6GxwAxZAlyPSciIvLw.jpg","","Comedy, Drama, Romance, Fantasy","Zazi Films, Mars Film, Chapka Films, Belga Productions, France 3 Cinéma, C8 Films","Belgium, France","English, French","husband wife relationship, pretending to be gay"
198287,"After the Dark",6.095,631,"Released","2013-07-06",1770376,107,"False","/4BXGXTcfQ8n5PTX0YL0UDWQSdNC.jpg",0,"http://www.anolivebranchmedia.com/philosophers.htm","tt1928340","en","After the Dark","At an international school in Jakarta, a philosophy teacher challenges his class of twenty graduating seniors to choose which ten of them would take shelter underground and reboot the human race in the event of a nuclear apocalypse.",15.142,"/mTSBjTriWuvYp27dsTWF9hs25HB.jpg","Smart. Talented. Beautiful. Stranded.","Drama, Fantasy, Science Fiction, Thriller","An Olive Branch Productions, SCTV","Indonesia, United States of America","English","experiment, philosophy, bunker, indonesia, teacher, survival, apocalypse, high school student, trolley problem"
242090,"The One I Love",6.9,630,"Released","2014-08-08",513447,92,"False","/mwc3OVn8VlEgJ1TwhNHqrUJzqaz.jpg",0,"http://www.duplassbrothers.com/","tt2756032","en","The One I Love","On the brink of separation, Ethan and Sophie escape to a beautiful vacation house for a weekend getaway in an attempt to save their marriage. What begins as a romantic and fun retreat soon becomes surreal, when an unexpected discovery forces the two to examine themselves, their relationship, and their future.",10.186,"/ewsYTI6KKQw3IDPFmVVbHq89kxv.jpg","","Romance, Comedy, Drama","RADiUS-TWC, Duplass Brothers Productions","United States of America","English","infidelity, therapist, marriage crisis, married couple, marriage, surreal, dilemma, dysfunctional marriage, magic realism, getaway, marriage counselor, retreat, strange, unhappy marriage, marriage counseling, trust issues, weird"
818750,"The In Between",7.39,630,"Released","2022-02-11",0,116,"False","/334KZ2yt18AjPN9VmJw68sEkc7U.jpg",0,"https://www.netflix.com/title/81447264","tt8851148","en","The In Between","After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world.",17.543,"/7RcyjraM1cB1Uxy2W9ZWrab4KCw.jpg","Love never dies.","Romance, Science Fiction, Drama","Paramount Players","United States of America","English",""
576156,"The Lovebirds",6.136,630,"Released","2020-05-22",0,87,"False","/dwcazDHJQmC1euuc7oVvDHMRuCv.jpg",0,"https://www.netflix.com/title/81248748","tt8851668","en","The Lovebirds","A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",8.944,"/5jdLnvALCpK1NkeQU1z4YvOe2dZ.jpg","All they wanted was a quiet night out.","Comedy, Action, Romance","Paramount, Quinn's House, 3 Arts Entertainment, MRC","United States of America","English","irreverence"
241855,"Spring",6.639,630,"Released","2014-10-08",49970,109,"False","/62PJAfCHczgD6sTdnnLXQIuKRlN.jpg",0,"","tt3395184","en","Spring","A young man in a personal tailspin flees the US to Italy, where he sparks up a romance with a woman harboring a dark, primordial secret.",11.61,"/qPI94JmMga88RB7vuQA83McgFaz.jpg","Love is a monster.","Horror, Romance, Science Fiction","XYZ Films, Rustic Films","United States of America","English, French, German, Italian",""
248705,"The Visitors: Bastille Day",4.102,630,"Released","2016-03-23",18552314,110,"False","/qfKTXby3fKjCKvt8M6uYD3l3SvD.jpg",25868826,"","tt2441982","fr","Les Visiteurs: La Révolution","Stuck in the corridors of time, Godefroy de Montmirail and his faithful servant Jacquouille are projected to a time of profound political and social upheavals: the French Revolution... specifically, The Terror, time of great dangers, during which the descendants of Godefroy and Jacquouille had their castle and all their property confiscated by arrogant aristocrats, fleeing and lifes hanging by a thread.",10.969,"/z2AV9HgEjTPwY2FMzyqI36Wdqb7.jpg","","Comedy","Gaumont","France","French","nazi, castle, time travel, robespierre"
172386,"Return to Nim's Island",6.536,630,"Released","2013-03-15",0,90,"False","/auLEgC09Pvwkzul8lwEkcWnlSC2.jpg",0,"","tt2221648","en","Return to Nim's Island","Fourteen year old Nim, more determined than ever to protect her island and all the wildlife that call it home, faces off against resort developers and animal poachers. Soon she realizes she can’t depend on her animal cohorts alone and must make her first human friend – Edmund, who’s run away to the island from the mainland – to save her home.",7.046,"/qcmBwtLH9waYDD1BdX6RMR7tDAF.jpg","Adventure runs wild, again.","Family, Adventure","Walden Media","United States of America","English","island, travel, family, family travels"
45162,"Superman/Batman: Apocalypse",7.171,630,"Released","2010-09-28",0,78,"False","/74H4XXU0q22TSrkPmlqkcWoX5ZZ.jpg",3500000,"http://warnervideo.com/supermanbatmanapocalypse//","tt1673430","en","Superman/Batman: Apocalypse","Batman discovers a mysterious teen-aged girl with superhuman powers and a connection to Superman. When the girl comes to the attention of Darkseid, the evil overlord of Apokolips, events take a decidedly dangerous turn.",17.446,"/d7gHmsA2o5Z1MhcuspMyOSO48KB.jpg","The end is near.","Science Fiction, Action, Adventure, Animation, Family","Warner Premiere, Warner Bros. Animation, DC Comics","United States of America","English","superhero, cartoon, superhuman, super power, woman director"
421792,"Down a Dark Hall",5.5,630,"Released","2018-08-01",2707199,96,"False","/eoTjilPmObqBMcXaBDBYTIPdB7e.jpg",0,"","tt2372251","en","Down a Dark Hall","Kit, a troubled girl, is sent to the exclusive Blackwood boarding school, where she discovers that only four other female students have been admitted to learn the four pillars of knowledge under the ominous wing of the mysterious headmistress Madame Duret.",10,"/wErHaJrD1QZ2FEVneH6w0GZUz2L.jpg","Welcome to Blackwood. Where lost girls find their way.","Horror, Mystery, Thriller, Fantasy, Drama","Temple Hill Entertainment, Nostromo Pictures, Fickle Fish Films, Summit Entertainment, Lionsgate","Spain, United States of America","English","boarding school, music teacher, haunted house, private school, possessed, math teacher, schoolgirl, teacher student relationship, troubled teen, isolated house, art teacher, locked room mystery, literature teacher"
611213,"The Prom",6.2,630,"Released","2020-12-02",187432,132,"False","/pF4pEiMHKvCIqX3h582tTCoNkwC.jpg",0,"https://www.netflix.com/title/81079914","tt10161886","en","The Prom","After the PTA of a conservative high school in Indiana bans same-sex couples from attending the annual prom, a gang of flamboyant Broadway stars try to boost their image by showing up to support two lesbian students.",10.998,"/i7An8UravfzqaU7SuumaWEVRqVU.jpg","Everyone deserves a chance to celebrate.","Romance, Comedy","Ryan Murphy Productions","United States of America","English","musical, bullying, based on play or musical, romance, prom, religion, religious hypocrisy, lgbt teen, teenage romance, self absorption, gay theme, romantic dramedy"
393729,"Divines",7.719,630,"Released","2016-08-31",0,105,"False","/rL0LQMaqypb3cw1JfF8HNp1zecz.jpg",2791874,"","tt4730986","fr","Divines","In a ghetto where religion and drug trafficking rub shoulders, Dounia has a lust for power and success. Supported by Maimouna, her best friend, she decides to follow in the footsteps of Rebecca, a respected dealer. But her encounter with Djigui, a young, disturbingly sensual dancer, throws her off course.",6.928,"/6P12dmdR0XFXXOPx1HsI8kT6yMX.jpg","","Drama","France 2 Cinéma, Easy Tiger","France, Qatar","French","friendship, dancer, street gang, paris, france, ghetto, drugs"
630220,"18 Presents",7.443,629,"Released","2020-01-02",3486375,110,"False","/8XovMFaYtOxd4Xmstj9ZImb1MwL.jpg",2500000,"","tt10816484","it","18 regali","Elisa is only forty when an incurable disease takes her from her husband and their daughter. Before her heart stops, Elisa finds a way to stay close to her: a gift for every birthday up to her adult age, 18 gifts to try to accompany her child's growth year after year.",9.32,"/lS7lqDT3NF2LcSPdxXNJY9pMxZ6.jpg","","Drama, Fantasy, Family","Lucky Red, 3 Marys Entertainment, RAI Cinema, Vision Distribution, Sky Italia","Italy","Italian",""
513574,"Battle",6.386,629,"Released","2018-09-28",0,95,"False","/xFSP8HipmNVCgTISXF5JypQtSQz.jpg",1158003,"https://www.netflix.com/title/81002685","tt6854672","no","Battle","Amalie is the girl who has everything, good looks, money, a boyfriend and a big talent of dancing. One day, her world falls apart and she moves from everything she knows. Then enter Mikael. He is dancing in the streets and Amalie joins him in dancing on the streets, dancing Battles.",5.755,"/zfGhtAX7xe7W0ZgEcM2n6tnxgc0.jpg","","Drama, Romance, Music","Friland, Storm Films, Zentropa International Sweden, Adomeit Film, Phanta Basta!","Denmark, Netherlands, Norway, Sweden","English, Norwegian","dancing, dance, bankrupt, teen movie, street dance, woman director, oslo, norway"
42194,"Tekken",5.369,628,"Released","2010-03-20",967000,92,"False","/rbB7g8YBFMLKtmwB8QEvVlKh5Yh.jpg",30000000,"","tt0411951","en","Tekken","In the year of 2039, after World Wars destroy much of the civilization as we know it, territories are no longer run by governments, but by corporations; the mightiest of which is the Mishima Zaibatsu. In order to placate the seething masses of this dystopia, Mishima sponsors Tekken, a tournament in which fighters battle until only one is left standing.",18.398,"/1xO2LirDZstkqZic1FwfK6GJIHH.jpg","Survival is no game","Crime, Drama, Action, Thriller, Science Fiction","Namco, Light Song Films","United States of America, Japan, China","Japanese, Mandarin, English","martial arts, dystopia, based on video game, martial arts tournament, 2030s"
469019,"Jim & Andy: The Great Beyond",7.525,628,"Released","2017-09-05",0,94,"False","/pnZFXKS546ibquVfr2SN6DGe6jp.jpg",0,"https://www.netflix.com/title/80209608","tt7214762","en","Jim & Andy: The Great Beyond","Offbeat documentarian Chris Smith provides a behind-the-scenes look at how Jim Carrey adopted the persona of idiosyncratic comedian Andy Kaufman on the set of Man on the Moon.",8.679,"/kKzopOFXz9YfsCTqg3XpF0GoypX.jpg","","Documentary, Comedy","VICE Media","Canada, United States of America","English","filmmaking, mentally unstable"
139567,"Fire with Fire",5.661,628,"Released","2012-08-31",2500277,97,"False","/6ZNqWfUXdxiNVqwgO2doLlkmgQc.jpg",20000000,"","tt1925431","en","Fire with Fire","A fireman takes an unexpected course of action when a man whom he's been ordered to testify against—after being held up at a local convenience store—threatens him.",13.924,"/kziBJGQFo9f0Vkj9s37qI0G9I0I.jpg","Revenge has its own set of rules.","Action, Crime, Drama, Thriller","Knightsbridge Entertainment, Industry Entertainment, Grindstone Entertainment Group, Cheetah Vision, Mandalay Vision, Paradox Entertainment, EFO Films, Envision Entertainment","United States of America","English","witness protection, u.s. marshal, murder, firefighter"
287590,"Saint Seiya: Legend of Sanctuary",6.549,628,"Released","2014-06-21",17150803,93,"False","/odBSDNyi5J6Sed2Xu3QKTtEAIzN.jpg",23000000,"","tt2231489","ja","聖闘士星矢 LEGEND of SANCTUARY","Warriors called ""Saints"" are the champions of hope who have always appeared since the Age of Myth whenever evil threatens the world. In this present day story, many years since the long fought ""Holy War"" we find Saori Kido, a girl troubled by her mysterious powers. She is saved by a boy, Seiya ""Bronze Saint"" from a sudden attack by an assassin, through the accident Saori realizes her destiny and mission and decides to go to ""Sanctuary"" with Seiya and his company of Bronze Saints. In Sanctuary they confront ""Pope"" and wage a desperate battle against the greatest Saints, the ""Gold Saints"".",27.072,"/gxKfP9278RK4t3J8vLXoFfB8ihl.jpg","","Action, Animation, Fantasy","Toei Animation, Marza Animation Planet","Japan","Japanese","adult animation, anime"
82687,"The Guilt Trip",5.579,628,"Released","2012-12-19",41863726,95,"False","/wlZ29Zkryj8exANbj3Wr52kiILx.jpg",40000000,"","tt1694020","en","The Guilt Trip","An inventor and his mom hit the road together so he can sell his latest invention.",11.637,"/55JqWqocsMNx5uanELDRDFqu40J.jpg","Get ready for one mother of a road trip","Comedy","Paramount, Skydance","United States of America","English","mother, inventor, parent child relationship, road trip, guilt, woman director"
653349,"Vacation Friends",7.126,628,"Released","2021-08-27",0,103,"False","/o0UGl6icA4DbhmDNgdZ5AWvuTtM.jpg",0,"https://www.20thcenturystudios.com/movies/vacation-friends","tt3626476","en","Vacation Friends","When a straight-laced couple that has fun with a rowdy couple on vacation in Mexico return to the States, they discover that the crazy couple they met in Mexico followed them back home and decide to play tricks on them.",38.031,"/cCyJeTAct07ORPJPHyzxCrVtZzh.jpg","They came home with some extra baggage.","Comedy","Broken Road Productions, 20th Century Studios","United States of America","English","mexico, vacation, wedding, drugs, proposal, drinking, interrupted vacation, best man, engaged couple, annoying, partying, disapproving parent, frustration, tropical resort, construction company owner, fiasco"
133694,"Promised Land",6.288,627,"Released","2012-09-23",8138788,106,"False","/vFgmqvmFFvqtODZ0eZvvBKYgs2x.jpg",15000000,"","tt2091473","en","Promised Land","A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources.",14.338,"/ziVOzoGfmHD5F90LyeCkBnwuTkP.jpg","What's your price?","Drama","Imagenation Abu Dhabi FZ, Focus Features, Media Farm, Sunday Night, Pearl Street Films, Participant","United Arab Emirates, United States of America","English","small town, campaign, salesman, farmland, natural gas, fracking"
77805,"Lovelace",6.03,627,"Released","2013-08-08",1585582,92,"False","/fRpJYkNkd6gKguUVVM8JpN6khbQ.jpg",10000000,"","tt1426329","en","Lovelace","Story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life.",21.522,"/9zdacmBswpiyLJfynWeGFXxHP1i.jpg","The truth goes deeper than you think.","Drama","Helios-Filmproduktion, Animus Films, Millennium Media","United States of America","English","biography, based on true story, porn star, porn actress"
197082,"Venus in Fur",7.3,626,"Released","2013-05-28",342183,96,"False","/r6KZiKC9NKXG2qcY3lvMsxsLcdi.jpg",0,"","tt2406252","fr","La Vénus à la fourrure","An enigmatic actress may have a hidden agenda when she auditions for a part in a misogynistic writer's play.",9.996,"/b9pCYixO3ZO7tB303efB3O4nkqC.jpg","","Drama","R.P. Productions, Monolith Films, Les Films Alain Sarde","France, Poland","German, French","eroticism, feminism, seduction, masochism, theater play, machismo, audition, bdsm, two-hander"
483980,"Z-O-M-B-I-E-S",7.308,626,"Released","2018-02-16",0,94,"False","/d7i2jAAbQLfLRsatyPoBsbu8W3Q.jpg",0,"","tt6878820","en","Z-O-M-B-I-E-S","Two star-crossed freshmen – a zombie, Zed and a cheerleader, Addison – each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",17.242,"/6S9O5U7Ietqh6zTtZhGbhbA3Pze.jpg","At Seabrook High, it's Zoms vs. Poms","Music, Fantasy, Comedy, Romance, Horror, TV Movie","Princessa Productions, Disney Branded Television","United States of America","English","high school, cheerleader, musical, zombie"
65229,"Tomboy",7.296,626,"Released","2011-04-20",0,82,"False","/vP4LyCUQIuuLRGhfr0Xt88BNHE6.jpg",1000000,"","tt1847731","fr","Tomboy","A French family moves to a new neighborhood with during the summer holidays. The story follows a 10-year-old gender non-conforming child, Laure, who experiments with their gender presentation, adopting the name Mikäel.",10.253,"/ogBGBOhq6vozE5rqETFBcZWFXmd.jpg","There's a new kid in town.","Drama","Lilies Films, Hold Up Films, ARTE France Cinéma, Canal+, ARTE, CNC, La Région Île-de-France, Playtime, Pyramide Productions","France","French","sexual identity, coming of age, gender roles, first crush, sexual confusion, lgbt, expectant mother, gender dysphoria, puppy love, glbt issues, woman director, gay theme"
169209,"Empire State",5.351,626,"Released","2013-09-03",3639345,94,"False","/mESAhF5QvbtPxEAiqlwP3qwKV3Z.jpg",11000000,"","tt2171867","en","Empire State","After failing to get into the police academy, Chris Potamitis settles for a security guard job with an armoured truck company. After he makes the mistake of mentioning the company's lax security to his best friend, He's unwittingly drawn into an elaborate scheme to rob the abundant amounts of cash being stored on their premises—resulting in the largest cash heist in U.S.history.",19.021,"/nu2F22TEzk3eK0rsjFDoARyFmCw.jpg","Based on a true story.","Action, Drama","Knightsbridge Entertainment, Grindstone Entertainment Group, EFO Films, Kind Hearts Entertainment","United States of America","English","heist, armored truck"
334538,"Into the Forest",5.843,626,"Released","2016-06-03",9995,101,"False","/6ue3tVfrmQRuh3Yq6ppiTXVNfpB.jpg",0,"","tt2625810","en","Into the Forest","In the not too distant future, two young women who live in a remote ancient forest discover the world around them is on the brink of an apocalypse. Informed only by rumor, they fight intruders, disease, loneliness & starvation.",11.687,"/3xBUU6pYZPe9tqVH2R430y6psEm.jpg","Hope is power","Drama, Science Fiction","Rhombus Media, Bron Studios","Canada","English","fire, dancer, sibling relationship, based on novel or book, dystopia, forest, rifle, survival, chainsaw, power outage, woman director, leak"
283227,"A Little Chaos",6.323,626,"Released","2015-03-26",10084623,117,"False","/4ANK5uSBMQxEdHSYqSqs4YMY0Ed.jpg",0,"https://www.bbc.co.uk/bbcfilms/film/a_little_chaos","tt2639254","en","A Little Chaos","A landscape gardener is hired by famous architect Le Nôtre to construct the grand gardens at the palace of Versailles. As the two work on the palace, they find themselves drawn to each other and are thrown into rivalries within the court of King Louis XIV.",10.342,"/A505yCUTvWpPRMpwA2qkSRtGCmY.jpg","From incredible passion grows incredible beauty.","Drama, Romance","The Bureau, Potboiler Productions, Lionsgate, BBC Film, Lipsync Productions","United Kingdom","English","adultery, infidelity, jealousy, france, paris, france, suppressed past, garden, palace, versailles, unfaithfulness, female protagonist, period drama, gardener, extramarital affair, royal court, gardening, flood, voyeurism, 17th century, aristocracy, landscape designer, louis xiv"
338947,"Hellraiser",6.296,626,"Released","2022-09-28",0,121,"False","/3r3tZgKTw1554hcFoUfydLHE38w.jpg",14000000,"https://www.hulu.com/movie/hellraiser-eb138082-5c40-4a8f-aa30-3fc66ef615fd","tt0887261","en","Hellraiser","A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",33.755,"/f9ZAIUxTTk23vo1BC9Ur1Rx5c2E.jpg","Unlock your fears.","Horror, Mystery","Phantom Four, Spyglass Media Group","United States of America","English","hell, gore, remake, puzzle box, based on short story, cenobite"
44113,"Stone",5.249,625,"Released","2010-10-07",9479718,105,"False","/vJFZLY3v9Ol8BGzVLNTZy2z3jvK.jpg",22000000,"http://www.stonemovie.com/stone.html","tt1423995","en","Stone","Parole officer Jack Mabry has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald 'Stone' Creeson, a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleads for an early release. Seeing little hope in convincing Jack himself, Stone arranges for his wife to seduce the officer, but motives and intentions steadily blur amidst the passions and buried secrets of the corrupted players in this deadly game of deception.",11.756,"/mpD413bgFdD5ZmKFT1GYWTvpRjE.jpg","Some People Tell Lies. Others Live Them.","Drama, Thriller","Stone Productions, Mimran Schur Pictures, Holly Wiersma Productions, Millennium Media","United States of America","English","prison, fire, manipulation, seduction, vegetarian, playground, deception, arson, parole, arsonist, convict, house fire"
192149,"The Two Faces of January",5.827,625,"Released","2014-05-16",4507463,96,"False","/A0wn8YXBRwO3IAOb31Ki3Twtrqb.jpg",0,"","tt1976000","en","The Two Faces of January","1962. A con artist, his wife, and a dangerous stranger are caught up in the murder of a private detective and are forced to try and escape Athens.",11.424,"/9Ts7aYrxMlT65tU0UZbmuPEBIc4.jpg","A mysterious encounter. A dangerous past. A deadly secret.","Thriller","StudioCanal, Working Title Films","France, United Kingdom, United States of America","Turkish, Greek, English","hotel, sailboat, based on novel or book, american, couple, private detective"
776305,"Belle",7.823,625,"Released","2021-07-16",63501160,122,"False","/vzJkN2vpIiCXzQ6AgwMmNhRPag2.jpg",0,"https://ryu-to-sobakasu-no-hime.jp/","tt13651628","ja","竜とそばかすの姫","Suzu is a 17-year-old high-school student living in a rural town with her father. Wounded by the loss of her mother at a young age, Suzu one day discovers the massive online world ""U"" and dives into this alternate reality as her avatar, Belle. Before long, all of U's eyes are fixed on Belle, when, suddenly, a mysterious, dragon-like figure appears before her.",25.664,"/fYHOD4pxZQk4rsP2tQrZI5uBlZV.jpg","You are no longer alone.","Animation, Science Fiction, Family","Studio Chizu, Nippon Television Network Corporation, dentsu, TOHO, KADOKAWA, Hakuhodo DY Media Partners, Yomiuri Telecasting Corporation, BookWalker, NTT Docomo, Lawson Entertainment, Yomiuri Shimbun Company, movic, Charades","France, Japan","Japanese, English","friendship, video game, society, love, slice of life, adult animation, anime, online relationship, virtual world, family ties, idol"
408033,"Tamara",6.371,624,"Released","2016-10-26",0,103,"False","/7Ic1mUjPaxJz7OSSLvpIZdHLpaO.jpg",0,"","tt5197068","fr","Tamara","Tamara, 15, complexed with her curves, decided its entry into second to get rid of the label of ""big"". To shut up the gossip, she made a bet with her best friend to go out with the first boy who pass the classroom door. No luck, the boy turns out to be Diego, the most handsome guy of high school. The bet is complicated for Tamara .... Between the dirty tricks of the mean girls of high school, a mother hen, boards ""drag"" his little sister, Tamara is a memorable year!",6.612,"/gA4kwNm86Up2dCa789NaIoQaduM.jpg","","Comedy","UGC Distribution, Nexus Factory, TF1 Droits Audiovisuels","France","French",""
267192,"Genius",6.49,624,"Released","2016-06-10",5681622,104,"False","/CSm8M4uj9ba5jVVhbeBbg9hCyJ.jpg",0,"","tt1703957","en","Genius","New York in the 1920s. Max Perkins, a literary editor is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer falls into his hands, Perkins is convinced he has discovered a literary genius.",11.844,"/xOA52PVZgS3ggpKwKBAuZlYvxgg.jpg","Max Perkins discovered Ernest Hemingway and F. Scott Fitzgerald. But he never met anyone like Thomas Wolfe.","History, Drama","Pinewood Pictures, Desert Wolf Productions, Michael Grandage Company, Riverstone Pictures, Summit Entertainment","United Kingdom, United States of America","English","new york city, biography, writer, book editor, novelist, editor, 1930s"
423612,"Never Look Away",7.789,624,"Released","2018-10-03",4831836,189,"False","/nE3TrturcVMt71piGZoX40VEjgm.jpg",0,"https://www.sonyclassics.com/neverlookaway/","tt5311542","de","Werk ohne Autor","The story of Kurt, a young art student who falls in love with fellow student, Ellie. Ellie’s father, Professor Seeband, a famous doctor, is dismayed at his daughter’s choice of boyfriend, and vows to destroy the relationship. What neither of them knows is that their lives are already connected through a terrible crime Seeband committed decades ago.",11.688,"/fn0Tp9SG0IQ3Nx8iHPYPiseLMWd.jpg","","Drama, Romance","Pergamon Film, Wiedemann & Berg Film, Beta Cinema, ARTE, ARD","Germany, Italy","German, Russian","germany, world war ii, painter, dresden, germany, art gallery, hitler"
170354,"The Unlikely Prince",6.083,624,"Released","2013-02-09",0,97,"False","/nxcdBJC196OE0IzdFfTn1OjssZ.jpg",0,"","tt2467480","it","Il principe abusivo","A princess has to pretend to be in love with a rude and ignorant boy to obtein success among her citizens.",8.96,"/eLEPO2XJMWhYqHt3v4ZFEsUlLio.jpg","","Comedy","Cattleya, RAI Cinema","Italy","Italian",""
539649,"The Lie",6.331,623,"Released","2018-09-13",0,95,"False","/yRzsHHUbgsgEQ2ZNxYtvujaTer9.jpg",0,"https://www.amazon.com/dp/B08DX1WFWK","tt7945440","en","The Lie","A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.",14.206,"/a3c5zUOIEXAFYFf0vyypBCNJepb.jpg","It was an accident.","Drama, Mystery, Thriller","Mad Dog Films, Blumhouse Productions, Amazon Studios, Blumhouse Television","United States of America","English","remake, parenthood, woman director"
846214,"The Simpsons: The Good, the Bart, and the Loki",7.338,623,"Released","2021-07-07",0,6,"False","/jBUukLTCmXL79itbmK5JtQvImYS.jpg",0,"https://www.disneyplus.com/movies/the-good-the-bart-and-the-loki/6xwLjCmfTVem","tt14957270","en","The Simpsons: The Good, the Bart, and the Loki","Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.",19.242,"/rtMdtzywcAGOrF6t8fbxJBqpdcq.jpg","","Animation, Comedy, Family","Gracie Films, AKOM Production Company, 20th Television Animation, Marvel Television","United States of America","English","springfield illinois, mischief"
489988,"Three Identical Strangers",7.367,622,"Released","2018-06-29",1041955,97,"False","/2shn4Kiq7qInZgKZhqM5BKie1zL.jpg",0,"http://www.threeidenticalstrangers.com/","tt7664504","en","Three Identical Strangers","New York, 1980. Three complete strangers accidentally discover that they're identical triplets, separated at birth. The 19-year-olds' joyous reunion catapults them to international fame, but also unlocks an extraordinary and disturbing secret that goes beyond their own lives – and could transform our understanding of human nature forever.",9.433,"/esPoJNMBsgWXahv8gILIl5K6sFk.jpg","The most amazing, incredible, remarkable true story ever told.","Documentary","RAW","United Kingdom","French, English","adoption, twins, triplet, mental illness, adopted, nature vs nurture, separated at birth"
392207,"The Invisible Guardian",6.529,622,"Released","2017-03-03",0,129,"False","/60XJOemSR9LQRDgBMRN7qkdLsPH.jpg",5000000,"http://www.deaplaneta.com/es/el-guardian-invisible","tt4924942","es","El guardián invisible","When the naked body of a teenage girl is found on the banks of the River Baztán, it is quickly linked to a similar murder one month before. Soon, rumours are flying in the nearby village of Elizondo. Is this the work of a ritualistic killer or is it the basajaun, the ‘invisible guardian’ of Basque mythology?  Inspector Amaia Salazar leads the investigation, taking her back to the heart of the Basque country where she was born, and where she hoped never to return. Shrouded in mist and surrounded by impenetrable forests, it is a place of unresolved conflicts and a terrible secret from Amaia’s childhood that will come back to haunt her.  Faced with the superstitions of the village, Amaia must fight the demons of her past to confront the reality of a serial killer on the loose. But as she is drawn deeper into the investigation, she feels the presence of something darker lurking in the shadows…",11.693,"/uxR7CqLRdQ2QuOPP9ymunPrRBCq.jpg","","Thriller","ARTE, Nostromo Pictures, Atresmedia, ZDF","Germany, Spain","English, Basque, Spanish","fbi, murder"
582883,"Deerskin",6.438,622,"Released","2019-06-19",1686700,77,"False","/exqNtu2l1b8cpAnFnGcBPVqccHg.jpg",0,"https://www.deerskinmovie.com","tt8193790","fr","Le Daim","A man's obsession with owning the designer deerskin jacket of his dreams leads him to turn his back on his humdrum life in the suburbs, blow his life savings, and even turn him to crime.",8.723,"/r5O84lMJRMQStl8GGJzAgkkdqP0.jpg","Killer. Style.","Comedy, Horror","Atelier de Production, ARTE France Cinéma, Nexus Factory, uMedia, Garidi Films","Belgium, France, Switzerland","French","leather jacket, obsession, paranoia, bartender, serial killer, divorcee, french alps, exuberant"
